filename,non_vulnerable_present,non_vulnerable_nearby,vulnerable_present,vulnerable_nearby,crowded_critical
006094.txt,1,1,1,0,0
006095.txt,1,1,1,1,0
006096.txt,1,0,0,0,0
006097.txt,1,1,0,0,0
006098.txt,1,1,0,0,0
006099.txt,1,0,0,0,0
006100.txt,1,0,1,0,0
006101.txt,0,0,0,0,0
006102.txt,1,1,1,1,0
006103.txt,1,0,0,0,0
006104.txt,1,0,0,0,0
006105.txt,1,0,0,0,0
006106.txt,1,1,0,0,0
006107.txt,1,0,0,0,0
006108.txt,1,1,0,0,0
006109.txt,1,0,0,0,0
006110.txt,1,1,0,0,1
006111.txt,1,0,0,0,0
006112.txt,0,0,0,0,0
006113.txt,1,1,0,0,0
006114.txt,1,1,0,0,0
006115.txt,1,0,0,0,0
006116.txt,1,0,0,0,0
006117.txt,1,1,0,0,0
006118.txt,1,0,0,0,0
006119.txt,1,0,0,0,0
006120.txt,1,1,0,0,0
006121.txt,0,0,1,1,1
006122.txt,0,0,1,1,1
006123.txt,1,0,1,0,0
006124.txt,0,0,0,0,0
006125.txt,1,0,0,0,0
006126.txt,1,1,0,0,0
006127.txt,1,1,0,0,0
006128.txt,1,0,0,0,0
006129.txt,1,0,0,0,0
006130.txt,0,0,1,1,1
006131.txt,1,0,0,0,0
006132.txt,1,0,0,0,0
006133.txt,0,0,0,0,0
006134.txt,1,0,0,0,0
006135.txt,1,0,0,0,0
006136.txt,1,1,0,0,0
006137.txt,1,0,0,0,0
006138.txt,1,1,0,0,0
006139.txt,0,0,1,1,1
006140.txt,1,0,0,0,0
006141.txt,1,1,0,0,0
006142.txt,1,0,0,0,0
006143.txt,1,1,0,0,0
006144.txt,1,1,0,0,0
006145.txt,1,1,0,0,1
006146.txt,1,1,0,0,0
006147.txt,1,1,0,0,0
006148.txt,1,0,1,0,0
006149.txt,1,0,0,0,0
006150.txt,1,1,0,0,0
006151.txt,0,0,1,1,0
006152.txt,0,0,1,1,0
006153.txt,1,0,0,0,0
006154.txt,1,0,0,0,0
006155.txt,1,1,0,0,0
006156.txt,1,1,0,0,1
006157.txt,1,1,0,0,0
006158.txt,0,0,1,1,0
006159.txt,1,1,1,0,0
006160.txt,1,1,1,1,0
006161.txt,1,1,0,0,0
006162.txt,1,0,0,0,0
006163.txt,1,1,1,0,1
006164.txt,0,0,1,1,0
006165.txt,0,0,0,0,0
006166.txt,1,1,1,0,1
006167.txt,1,1,0,0,0
006168.txt,1,0,0,0,0
006169.txt,1,1,1,0,0
006170.txt,1,0,0,0,0
006171.txt,1,0,0,0,0
006172.txt,1,1,0,0,0
006173.txt,1,0,0,0,0
006174.txt,0,0,1,0,0
006175.txt,1,1,0,0,0
006176.txt,1,0,1,1,1
006177.txt,1,0,1,0,0
006178.txt,1,0,0,0,0
006179.txt,1,1,0,0,1
006180.txt,1,1,0,0,0
006181.txt,1,0,0,0,0
006182.txt,1,0,0,0,0
006183.txt,1,1,0,0,0
006184.txt,1,1,1,0,0
006185.txt,1,0,1,0,0
006186.txt,1,1,0,0,0
006187.txt,1,1,0,0,1
006188.txt,1,0,0,0,0
006189.txt,1,1,1,1,1
006190.txt,0,0,1,1,0
006191.txt,1,0,0,0,0
006192.txt,1,1,0,0,1
006193.txt,0,0,0,0,0
006194.txt,0,0,1,1,0
006195.txt,1,1,0,0,0
006196.txt,1,0,1,0,0
006197.txt,1,1,0,0,0
006198.txt,1,1,1,0,1
006199.txt,1,1,0,0,0
006200.txt,1,1,0,0,0
006201.txt,0,0,1,1,0
006202.txt,1,1,0,0,0
006203.txt,1,0,0,0,0
006204.txt,1,1,0,0,0
006205.txt,1,0,0,0,0
006206.txt,1,0,0,0,0
006207.txt,1,0,0,0,0
006208.txt,1,1,0,0,0
006209.txt,1,0,0,0,0
006210.txt,1,1,1,1,1
006211.txt,1,1,1,0,1
006212.txt,0,0,0,0,0
006213.txt,1,0,1,0,0
006214.txt,1,0,1,0,0
006215.txt,0,0,1,1,0
006216.txt,1,0,0,0,0
006217.txt,0,0,0,0,0
006218.txt,0,0,0,0,0
006219.txt,1,0,0,0,0
006220.txt,1,0,0,0,0
006221.txt,1,0,1,0,0
006222.txt,0,0,1,1,0
006223.txt,1,1,0,0,0
006224.txt,1,1,1,0,1
006225.txt,1,0,0,0,0
006226.txt,1,0,1,0,0
006227.txt,1,1,0,0,0
006228.txt,0,0,1,1,0
006229.txt,0,0,1,0,0
006230.txt,1,0,0,0,0
006231.txt,1,1,1,0,0
006232.txt,1,1,1,0,0
006233.txt,1,1,0,0,0
006234.txt,1,0,1,0,0
006235.txt,1,1,0,0,0
006236.txt,1,1,1,0,1
006237.txt,1,0,0,0,0
006238.txt,1,1,0,0,0
006239.txt,1,1,0,0,0
006240.txt,0,0,1,1,0
006241.txt,1,0,0,0,0
006242.txt,1,0,1,1,0
006243.txt,1,0,0,0,0
006244.txt,1,0,0,0,0
006245.txt,1,1,0,0,0
006246.txt,1,1,0,0,0
006247.txt,1,0,1,1,0
006248.txt,1,0,0,0,0
006249.txt,1,0,0,0,0
006250.txt,1,0,0,0,0
006251.txt,1,1,0,0,0
006252.txt,0,0,0,0,0
006253.txt,1,1,0,0,0
006254.txt,1,0,0,0,0
006255.txt,1,0,0,0,0
006256.txt,1,1,1,0,0
006257.txt,1,0,1,0,0
006258.txt,0,0,1,1,0
006259.txt,1,0,0,0,0
006260.txt,1,1,0,0,0
006261.txt,1,1,1,0,1
006262.txt,1,0,1,0,0
006263.txt,1,1,0,0,0
006264.txt,1,0,0,0,0
006265.txt,1,0,1,0,0
006266.txt,1,1,0,0,0
006267.txt,1,0,0,0,0
006268.txt,0,0,1,1,1
006269.txt,1,1,0,0,0
006270.txt,1,0,0,0,0
006271.txt,1,1,0,0,0
006272.txt,1,1,0,0,0
006273.txt,1,1,1,0,0
006274.txt,1,0,1,0,0
006275.txt,1,1,0,0,0
006276.txt,1,0,1,0,0
006277.txt,0,0,1,0,0
006278.txt,1,1,0,0,0
006279.txt,0,0,0,0,0
006280.txt,1,0,1,0,0
006281.txt,1,1,0,0,0
006282.txt,1,0,0,0,0
006283.txt,1,0,0,0,0
006284.txt,0,0,1,1,1
006285.txt,1,1,0,0,0
006286.txt,1,1,0,0,0
006287.txt,1,0,0,0,0
006288.txt,1,0,0,0,0
006289.txt,0,0,0,0,0
006290.txt,1,0,0,0,0
006291.txt,1,1,0,0,0
006292.txt,0,0,1,1,0
006293.txt,1,0,1,0,0
006294.txt,0,0,1,1,0
006295.txt,1,1,0,0,0
006296.txt,1,1,0,0,0
006297.txt,1,0,0,0,0
006298.txt,1,1,1,0,0
006299.txt,0,0,1,1,0
006300.txt,1,1,0,0,0
006301.txt,1,1,1,1,0
006302.txt,1,1,0,0,0
006303.txt,1,1,1,0,0
006304.txt,0,0,0,0,0
006305.txt,1,1,0,0,0
006306.txt,1,1,0,0,0
006307.txt,1,0,0,0,0
006308.txt,0,0,1,1,0
006309.txt,1,0,0,0,0
006310.txt,1,1,0,0,0
006311.txt,1,0,0,0,0
006312.txt,1,1,0,0,0
006313.txt,1,0,1,0,0
006314.txt,1,1,0,0,1
006315.txt,1,0,0,0,0
006316.txt,1,0,0,0,0
006317.txt,1,0,0,0,0
006318.txt,1,0,0,0,0
006319.txt,1,1,0,0,0
006320.txt,1,1,0,0,0
006321.txt,1,0,0,0,0
006322.txt,1,1,0,0,0
006323.txt,0,0,0,0,0
006324.txt,1,1,0,0,1
006325.txt,1,0,0,0,0
006326.txt,1,1,0,0,0
006327.txt,1,1,0,0,0
006328.txt,1,1,1,0,0
006329.txt,1,1,0,0,1
006330.txt,1,1,0,0,0
006331.txt,1,0,0,0,0
006332.txt,1,0,0,0,0
006333.txt,1,1,1,0,0
006334.txt,1,1,1,0,0
006335.txt,1,0,0,0,0
006336.txt,1,0,0,0,0
006337.txt,0,0,1,1,0
006338.txt,1,1,0,0,1
006339.txt,1,1,1,0,0
006340.txt,1,0,0,0,0
006341.txt,0,0,1,1,1
006342.txt,1,1,0,0,1
006343.txt,1,0,0,0,0
006344.txt,1,1,0,0,0
006345.txt,1,1,0,0,0
006346.txt,1,0,0,0,0
006347.txt,1,1,0,0,0
006348.txt,1,0,0,0,0
006349.txt,1,0,0,0,0
006350.txt,1,1,0,0,0
006351.txt,1,0,0,0,0
006352.txt,1,1,1,0,0
006353.txt,1,0,0,0,0
006354.txt,0,0,1,1,0
006355.txt,1,0,0,0,0
006356.txt,1,1,0,0,1
006357.txt,1,0,0,0,0
006358.txt,1,0,1,0,0
006359.txt,0,0,0,0,0
006360.txt,1,1,0,0,0
006361.txt,1,1,1,0,0
006362.txt,1,1,1,1,1
006363.txt,1,0,0,0,0
006364.txt,1,0,1,0,0
006365.txt,1,0,0,0,0
006366.txt,1,1,0,0,0
006367.txt,1,0,0,0,0
006368.txt,1,1,0,0,0
006369.txt,1,0,1,0,0
006370.txt,1,1,0,0,0
006371.txt,1,1,1,0,0
006372.txt,1,1,0,0,0
006373.txt,0,0,0,0,0
006374.txt,1,1,0,0,0
006375.txt,1,0,0,0,0
006376.txt,1,1,0,0,0
006377.txt,1,0,0,0,0
006378.txt,1,1,1,0,0
006379.txt,1,1,0,0,1
006380.txt,1,0,1,0,0
006381.txt,1,1,1,0,0
006382.txt,1,0,1,1,0
006383.txt,0,0,0,0,0
006384.txt,1,0,0,0,0
006385.txt,1,0,0,0,0
006386.txt,1,0,0,0,0
006387.txt,0,0,0,0,0
006388.txt,1,1,0,0,0
006389.txt,1,1,0,0,0
006390.txt,1,1,1,0,1
006391.txt,1,1,0,0,1
006392.txt,1,0,0,0,0
006393.txt,1,1,0,0,0
006394.txt,1,1,0,0,0
006395.txt,0,0,1,1,1
006396.txt,1,1,1,1,0
006397.txt,1,0,0,0,0
006398.txt,1,1,0,0,0
006399.txt,1,1,0,0,0
006400.txt,0,0,1,1,0
006401.txt,1,1,0,0,0
006402.txt,1,0,0,0,0
006403.txt,1,1,0,0,0
006404.txt,1,1,0,0,1
006405.txt,1,0,0,0,0
006406.txt,1,0,1,0,0
006407.txt,1,0,1,0,0
006408.txt,1,0,0,0,0
006409.txt,1,1,0,0,0
006410.txt,1,1,0,0,0
006411.txt,0,0,1,1,0
006412.txt,0,0,1,1,0
006413.txt,1,1,0,0,0
006414.txt,0,0,0,0,0
006415.txt,1,0,1,0,0
006416.txt,1,1,0,0,1
006417.txt,1,0,0,0,0
006418.txt,1,0,0,0,0
006419.txt,1,0,0,0,0
006420.txt,1,1,0,0,0
006421.txt,1,0,0,0,0
006422.txt,1,0,1,1,0
006423.txt,1,1,0,0,0
006424.txt,1,0,1,1,1
006425.txt,1,1,0,0,0
006426.txt,1,1,0,0,0
006427.txt,1,0,1,1,1
006428.txt,1,1,0,0,0
006429.txt,1,1,0,0,1
006430.txt,1,1,0,0,0
006431.txt,1,1,1,1,1
006432.txt,1,0,0,0,0
006433.txt,1,0,0,0,0
006434.txt,0,0,1,1,0
006435.txt,1,0,0,0,0
006436.txt,1,1,0,0,0
006437.txt,1,0,0,0,0
006438.txt,1,1,0,0,0
006439.txt,1,0,0,0,0
006440.txt,1,0,1,0,0
006441.txt,1,1,1,1,0
006442.txt,1,0,0,0,0
006443.txt,1,0,0,0,0
006444.txt,1,0,1,1,1
006445.txt,1,1,0,0,0
006446.txt,1,0,1,0,0
006447.txt,1,0,0,0,0
006448.txt,1,0,0,0,0
006449.txt,1,0,1,0,0
006450.txt,1,1,0,0,0
006451.txt,0,0,1,1,0
006452.txt,1,0,0,0,0
006453.txt,0,0,1,0,0
006454.txt,1,1,0,0,0
006455.txt,1,0,0,0,0
006456.txt,1,0,0,0,0
006457.txt,1,0,0,0,0
006458.txt,0,0,1,1,0
006459.txt,1,0,0,0,0
006460.txt,1,0,1,0,0
006461.txt,1,0,0,0,0
006462.txt,1,1,0,0,0
006463.txt,1,0,0,0,0
006464.txt,0,0,1,0,0
006465.txt,1,0,0,0,0
006466.txt,1,0,0,0,0
006467.txt,1,0,1,1,0
006468.txt,1,1,0,0,0
006469.txt,1,1,0,0,0
006470.txt,1,1,0,0,0
006471.txt,0,0,1,1,0
006472.txt,0,0,1,1,0
006473.txt,1,0,1,0,0
006474.txt,1,0,1,0,0
006475.txt,1,1,1,1,1
006476.txt,1,0,1,0,0
006477.txt,1,0,0,0,0
006478.txt,1,0,1,1,0
006479.txt,1,0,1,0,0
006480.txt,0,0,1,1,0
006481.txt,1,1,0,0,0
006482.txt,1,0,0,0,0
006483.txt,1,1,0,0,0
006484.txt,1,0,1,0,0
006485.txt,1,0,0,0,0
006486.txt,0,0,1,1,0
006487.txt,1,1,0,0,0
006488.txt,1,0,1,1,1
006489.txt,1,1,0,0,1
006490.txt,1,0,0,0,0
006491.txt,0,0,0,0,0
006492.txt,1,0,1,0,0
006493.txt,1,1,0,0,0
006494.txt,1,1,0,0,0
006495.txt,1,0,0,0,0
006496.txt,1,0,1,1,1
006497.txt,1,0,0,0,0
006498.txt,1,0,1,0,0
006499.txt,0,0,0,0,0
006500.txt,1,0,0,0,0
006501.txt,1,0,0,0,0
006502.txt,0,0,1,1,0
006503.txt,1,0,1,0,0
006504.txt,1,1,0,0,0
006505.txt,1,0,0,0,0
006506.txt,1,0,0,0,0
006507.txt,1,0,0,0,0
006508.txt,1,0,1,1,0
006509.txt,1,1,0,0,0
006510.txt,0,0,0,0,0
006511.txt,1,1,1,0,0
006512.txt,1,0,0,0,0
006513.txt,1,1,0,0,0
006514.txt,1,0,0,0,0
006515.txt,1,1,0,0,0
006516.txt,1,0,0,0,0
006517.txt,0,0,1,0,0
006518.txt,1,0,0,0,0
006519.txt,1,1,1,1,1
006520.txt,1,1,0,0,1
006521.txt,1,0,0,0,0
006522.txt,1,0,1,0,0
006523.txt,1,1,0,0,0
006524.txt,1,0,0,0,0
006525.txt,1,1,1,1,1
006526.txt,1,1,0,0,0
006527.txt,1,1,0,0,0
006528.txt,1,0,1,1,0
006529.txt,1,0,0,0,0
006530.txt,1,1,0,0,0
006531.txt,1,1,0,0,0
006532.txt,1,1,0,0,0
006533.txt,1,0,0,0,0
006534.txt,1,0,1,1,0
006535.txt,1,1,0,0,1
006536.txt,1,0,1,1,0
006537.txt,1,0,0,0,0
006538.txt,1,1,0,0,0
006539.txt,0,0,1,1,1
006540.txt,1,1,0,0,0
006541.txt,1,0,0,0,0
006542.txt,1,0,0,0,0
006543.txt,1,1,0,0,0
006544.txt,1,0,0,0,0
006545.txt,1,0,0,0,0
006546.txt,1,1,1,0,0
006547.txt,1,1,0,0,0
006548.txt,1,1,0,0,0
006549.txt,1,1,0,0,1
006550.txt,1,1,0,0,0
006551.txt,0,0,0,0,0
006552.txt,0,0,1,1,1
006553.txt,1,0,0,0,0
006554.txt,0,0,0,0,0
006555.txt,0,0,0,0,0
006556.txt,1,1,1,1,0
006557.txt,1,0,0,0,0
006558.txt,1,1,0,0,0
006559.txt,1,1,0,0,1
006560.txt,1,1,0,0,0
006561.txt,1,1,0,0,0
006562.txt,1,1,0,0,0
006563.txt,1,0,0,0,0
006564.txt,1,0,1,1,0
006565.txt,1,0,0,0,0
006566.txt,1,0,0,0,0
006567.txt,1,0,0,0,0
006568.txt,1,1,0,0,0
006569.txt,1,0,0,0,0
006570.txt,1,0,1,0,0
006571.txt,1,1,0,0,0
006572.txt,1,1,1,0,0
006573.txt,0,0,1,1,0
006574.txt,1,1,1,0,0
006575.txt,0,0,1,1,0
006576.txt,1,0,0,0,0
006577.txt,1,0,0,0,0
006578.txt,0,0,1,1,1
006579.txt,0,0,1,0,0
006580.txt,1,0,0,0,0
006581.txt,1,1,0,0,0
006582.txt,0,0,0,0,0
006583.txt,0,0,1,1,1
006584.txt,1,0,0,0,0
006585.txt,0,0,1,1,0
006586.txt,1,0,0,0,0
006587.txt,1,1,0,0,0
006588.txt,1,1,0,0,0
006589.txt,1,1,1,1,1
006590.txt,1,1,0,0,0
006591.txt,1,0,0,0,0
006592.txt,1,1,0,0,0
006593.txt,1,0,0,0,0
006594.txt,1,1,0,0,1
006595.txt,1,1,0,0,0
006596.txt,0,0,0,0,0
006597.txt,1,1,1,0,0
006598.txt,1,1,0,0,1
006599.txt,1,1,0,0,0
006600.txt,1,1,1,0,0
006601.txt,1,0,0,0,0
006602.txt,1,1,0,0,1
006603.txt,1,0,1,1,0
006604.txt,1,0,1,1,0
006605.txt,0,0,1,1,1
006606.txt,0,0,0,0,0
006607.txt,1,0,0,0,0
006608.txt,1,0,1,1,1
006609.txt,1,0,0,0,0
006610.txt,1,0,0,0,0
006611.txt,1,1,1,0,0
006612.txt,1,1,1,0,0
006613.txt,1,1,1,1,1
006614.txt,1,0,0,0,0
006615.txt,0,0,0,0,0
006616.txt,1,0,0,0,0
006617.txt,1,0,1,0,0
006618.txt,1,0,0,0,0
006619.txt,1,0,0,0,0
006620.txt,1,0,0,0,0
006621.txt,1,0,0,0,0
006622.txt,1,1,0,0,0
006623.txt,1,1,1,0,0
006624.txt,1,1,0,0,0
006625.txt,1,1,0,0,0
006626.txt,1,0,0,0,0
006627.txt,1,0,1,1,0
006628.txt,1,1,1,1,0
006629.txt,1,1,1,1,0
006630.txt,1,0,0,0,0
006631.txt,1,0,0,0,0
006632.txt,1,1,1,0,0
006633.txt,1,0,0,0,0
006634.txt,1,1,0,0,0
006635.txt,1,0,1,0,0
006636.txt,1,0,0,0,0
006637.txt,1,1,0,0,0
006638.txt,1,1,0,0,1
006639.txt,1,1,1,1,1
006640.txt,1,0,0,0,0
006641.txt,1,0,0,0,0
006642.txt,1,1,1,0,0
006643.txt,1,0,0,0,0
006644.txt,1,0,0,0,0
006645.txt,0,0,1,1,0
006646.txt,1,1,0,0,0
006647.txt,1,0,1,0,0
006648.txt,1,1,0,0,1
006649.txt,1,1,1,0,1
006650.txt,0,0,1,0,0
006651.txt,1,0,1,0,0
006652.txt,0,0,1,1,0
006653.txt,0,0,1,1,0
006654.txt,1,1,0,0,0
006655.txt,1,1,0,0,0
006656.txt,0,0,1,1,0
006657.txt,1,1,1,0,0
006658.txt,1,0,0,0,0
006659.txt,1,1,1,1,1
006660.txt,1,1,0,0,0
006661.txt,0,0,1,1,0
006662.txt,1,1,0,0,0
006663.txt,1,1,0,0,1
006664.txt,1,0,0,0,0
006665.txt,1,1,0,0,0
006666.txt,0,0,1,1,0
006667.txt,1,1,0,0,0
006668.txt,1,0,0,0,0
006669.txt,1,1,0,0,0
006670.txt,1,1,0,0,0
006671.txt,1,0,0,0,0
006672.txt,1,1,0,0,0
006673.txt,1,1,0,0,0
006674.txt,1,0,0,0,0
006675.txt,1,1,0,0,0
006676.txt,0,0,1,1,0
006677.txt,1,0,0,0,0
006678.txt,1,1,0,0,1
006679.txt,1,0,0,0,0
006680.txt,1,0,0,0,0
006681.txt,1,0,0,0,0
006682.txt,1,0,1,0,0
006683.txt,1,1,0,0,0
006684.txt,1,0,0,0,0
006685.txt,0,0,1,1,0
006686.txt,1,1,0,0,0
006687.txt,1,1,0,0,0
006688.txt,1,0,0,0,0
006689.txt,1,0,0,0,0
006690.txt,1,0,1,0,0
006691.txt,1,0,0,0,0
006692.txt,1,1,0,0,1
006693.txt,1,0,0,0,0
006694.txt,1,1,0,0,1
006695.txt,1,1,1,0,0
006696.txt,1,0,1,0,0
006697.txt,0,0,0,0,0
006698.txt,1,0,0,0,0
006699.txt,1,1,0,0,0
006700.txt,1,0,1,0,0
006701.txt,0,0,0,0,0
006702.txt,1,0,0,0,0
006703.txt,1,0,1,1,1
006704.txt,0,0,1,1,0
006705.txt,1,0,0,0,0
006706.txt,1,1,0,0,0
006707.txt,1,1,0,0,1
006708.txt,1,0,0,0,0
006709.txt,1,0,0,0,0
006710.txt,1,1,0,0,0
006711.txt,0,0,0,0,0
006712.txt,1,0,0,0,0
006713.txt,1,0,0,0,0
006714.txt,1,0,0,0,0
006715.txt,1,0,0,0,0
006716.txt,1,0,0,0,0
006717.txt,1,0,0,0,0
006718.txt,1,1,0,0,0
006719.txt,1,0,0,0,0
006720.txt,1,1,0,0,0
006721.txt,1,1,0,0,1
006722.txt,0,0,1,1,0
006723.txt,1,0,0,0,0
006724.txt,1,1,0,0,0
006725.txt,1,1,0,0,0
006726.txt,1,1,0,0,0
006727.txt,1,1,0,0,0
006728.txt,1,1,1,1,1
006729.txt,1,0,0,0,0
006730.txt,1,0,0,0,0
006731.txt,1,1,0,0,1
006732.txt,1,1,0,0,0
006733.txt,1,1,0,0,0
006734.txt,1,0,1,0,0
006735.txt,1,1,0,0,0
006736.txt,1,0,0,0,0
006737.txt,1,0,1,0,0
006738.txt,1,0,0,0,0
006739.txt,1,0,0,0,0
006740.txt,1,0,0,0,0
006741.txt,0,0,1,0,0
006742.txt,1,0,0,0,0
006743.txt,1,0,0,0,0
006744.txt,0,0,0,0,0
006745.txt,1,0,1,1,0
006746.txt,1,1,0,0,1
006747.txt,1,0,0,0,0
006748.txt,1,1,0,0,0
006749.txt,0,0,1,1,1
006750.txt,1,1,1,1,1
006751.txt,1,1,0,0,0
006752.txt,1,1,1,0,1
006753.txt,1,1,0,0,0
006754.txt,1,1,0,0,0
006755.txt,1,1,0,0,0
006756.txt,1,0,0,0,0
006757.txt,1,0,0,0,0
006758.txt,1,1,0,0,0
006759.txt,1,0,0,0,0
006760.txt,1,0,1,0,0
006761.txt,1,1,1,1,1
006762.txt,1,0,1,1,0
006763.txt,1,1,0,0,0
006764.txt,1,1,0,0,0
006765.txt,1,1,1,1,1
006766.txt,1,1,1,0,0
006767.txt,1,0,0,0,0
006768.txt,1,0,1,1,1
006769.txt,1,1,0,0,0
006770.txt,1,0,0,0,0
006771.txt,1,0,1,0,0
006772.txt,1,1,0,0,0
006773.txt,1,0,0,0,0
006774.txt,1,0,0,0,0
006775.txt,1,0,0,0,0
006776.txt,1,0,1,0,0
006777.txt,1,0,1,0,0
006778.txt,1,1,1,0,0
006779.txt,1,1,1,0,0
006780.txt,1,1,0,0,0
006781.txt,1,1,0,0,0
006782.txt,1,0,0,0,0
006783.txt,1,1,1,0,1
006784.txt,1,0,0,0,0
006785.txt,1,1,1,1,1
006786.txt,1,0,0,0,0
006787.txt,1,1,0,0,0
006788.txt,1,0,0,0,0
006789.txt,1,1,0,0,0
006790.txt,1,0,0,0,0
006791.txt,1,0,0,0,0
006792.txt,1,0,0,0,0
006793.txt,0,0,0,0,0
006794.txt,1,0,0,0,0
006795.txt,0,0,1,1,0
006796.txt,1,1,0,0,0
006797.txt,1,0,0,0,0
006798.txt,1,1,1,1,1
006799.txt,0,0,1,1,0
006800.txt,1,1,1,1,1
006801.txt,1,0,1,1,1
006802.txt,1,0,1,0,0
006803.txt,1,0,0,0,0
006804.txt,0,0,1,1,0
006805.txt,1,1,0,0,0
006806.txt,1,1,0,0,0
006807.txt,0,0,1,1,0
006808.txt,1,1,0,0,0
006809.txt,1,1,1,0,0
006810.txt,1,0,1,1,0
006811.txt,1,0,0,0,0
006812.txt,1,0,0,0,0
006813.txt,1,0,1,0,0
006814.txt,1,1,0,0,1
006815.txt,1,1,0,0,0
006816.txt,1,0,0,0,0
006817.txt,1,1,0,0,0
006818.txt,1,0,1,1,0
006819.txt,1,0,1,1,0
006820.txt,1,1,0,0,0
006821.txt,1,0,0,0,0
006822.txt,1,1,1,1,1
006823.txt,1,0,0,0,0
006824.txt,1,0,0,0,0
006825.txt,0,0,1,1,0
006826.txt,1,0,0,0,0
006827.txt,1,1,1,0,0
006828.txt,0,0,1,1,1
006829.txt,1,1,0,0,0
006830.txt,0,0,1,1,0
006831.txt,1,0,0,0,0
006832.txt,1,0,1,1,1
006833.txt,1,1,1,0,1
006834.txt,1,0,0,0,0
006835.txt,1,0,1,1,1
006836.txt,1,1,0,0,0
006837.txt,1,0,1,1,0
006838.txt,1,1,1,0,0
006839.txt,1,0,0,0,0
006840.txt,1,0,0,0,0
006841.txt,1,0,0,0,0
006842.txt,1,1,1,0,0
006843.txt,1,1,1,0,0
006844.txt,1,1,0,0,0
006845.txt,1,1,0,0,1
006846.txt,1,0,0,0,0
006847.txt,1,0,1,1,1
006848.txt,1,1,0,0,0
006849.txt,1,0,1,0,0
006850.txt,1,1,0,0,0
006851.txt,1,0,0,0,0
006852.txt,1,0,0,0,0
006853.txt,1,1,0,0,0
006854.txt,1,0,0,0,0
006855.txt,1,0,0,0,0
006856.txt,1,1,0,0,0
006857.txt,1,1,0,0,0
006858.txt,1,1,0,0,0
006859.txt,1,1,1,0,0
006860.txt,1,1,0,0,0
006861.txt,0,0,1,1,0
006862.txt,1,1,0,0,0
006863.txt,1,0,0,0,0
006864.txt,1,1,0,0,0
006865.txt,0,0,0,0,0
006866.txt,1,1,0,0,0
006867.txt,1,0,0,0,0
006868.txt,1,1,0,0,0
006869.txt,1,0,0,0,0
006870.txt,1,1,0,0,0
006871.txt,1,1,0,0,0
006872.txt,0,0,1,1,0
006873.txt,0,0,1,1,0
006874.txt,1,0,0,0,0
006875.txt,1,0,0,0,0
006876.txt,1,0,0,0,0
006877.txt,1,1,0,0,0
006878.txt,0,0,1,1,1
006879.txt,1,1,1,1,0
006880.txt,1,0,0,0,0
006881.txt,1,1,1,1,1
006882.txt,1,1,1,0,0
006883.txt,1,0,0,0,0
006884.txt,1,0,0,0,0
006885.txt,1,1,0,0,0
006886.txt,1,0,1,0,0
006887.txt,1,0,1,0,0
006888.txt,1,1,0,0,0
006889.txt,1,1,0,0,0
006890.txt,1,0,0,0,0
006891.txt,1,1,0,0,0
006892.txt,0,0,1,1,0
006893.txt,0,0,0,0,0
006894.txt,0,0,1,1,1
006895.txt,1,0,0,0,0
006896.txt,1,0,0,0,0
006897.txt,1,1,0,0,1
006898.txt,1,0,0,0,0
006899.txt,1,1,0,0,0
006900.txt,1,0,0,0,0
006901.txt,1,0,0,0,0
006902.txt,1,1,0,0,0
006903.txt,0,0,1,1,0
006904.txt,1,1,1,1,0
006905.txt,1,0,0,0,0
006906.txt,1,0,0,0,0
006907.txt,1,0,0,0,0
006908.txt,1,1,1,1,1
006909.txt,1,1,0,0,0
006910.txt,1,0,1,1,0
006911.txt,1,0,1,1,0
006912.txt,1,1,1,1,0
006913.txt,1,0,0,0,0
006914.txt,1,1,0,0,1
006915.txt,1,1,0,0,0
006916.txt,1,0,1,1,0
006917.txt,1,1,0,0,0
006918.txt,1,0,0,0,0
006919.txt,1,0,1,0,0
006920.txt,1,1,0,0,0
006921.txt,0,0,0,0,0
006922.txt,1,1,0,0,1
006923.txt,1,0,1,0,0
006924.txt,0,0,0,0,0
006925.txt,0,0,1,1,1
006926.txt,1,1,1,1,1
006927.txt,1,1,0,0,0
006928.txt,1,1,0,0,0
006929.txt,1,1,1,0,0
006930.txt,1,0,0,0,0
006931.txt,0,0,0,0,0
006932.txt,1,1,1,1,1
006933.txt,1,0,0,0,0
006934.txt,1,0,0,0,0
006935.txt,0,0,1,1,0
006936.txt,1,1,0,0,0
006937.txt,1,0,1,1,1
006938.txt,1,1,0,0,0
006939.txt,1,1,0,0,0
006940.txt,1,0,0,0,0
006941.txt,0,0,1,1,0
006942.txt,1,1,1,0,1
006943.txt,1,1,0,0,0
006944.txt,1,0,0,0,0
006945.txt,1,1,0,0,0
006946.txt,1,0,0,0,0
006947.txt,1,0,0,0,0
006948.txt,1,1,0,0,0
006949.txt,1,0,0,0,0
006950.txt,1,0,0,0,0
006951.txt,0,0,1,1,0
006952.txt,1,1,1,0,0
006953.txt,1,1,0,0,0
006954.txt,1,0,0,0,0
006955.txt,0,0,1,1,0
006956.txt,1,0,0,0,0
006957.txt,1,1,1,0,0
006958.txt,1,1,0,0,0
006959.txt,1,0,0,0,0
006960.txt,1,1,0,0,0
006961.txt,1,1,0,0,0
006962.txt,1,0,1,0,0
006963.txt,1,0,0,0,0
006964.txt,1,0,0,0,0
